subjectClass,subectClassLabel,relationship,relationshipLabel,objectClass,objectClassLabel
http://purl.unep.org/sdg/SDGIO_00020028,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020158,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020150,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020221,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020119,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020147,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020103,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020183,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020191,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020110,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020034,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020043,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020100,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020134,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020138,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020011,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020019,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020209,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020116,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020126,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020196,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020092,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020075,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020014,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020170,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020164,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020156,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020039,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020215,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020177,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020063,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020213,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020005,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020088,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020027,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020041,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020096,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020030,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020169,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020179,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020212,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020080,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020048,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020217,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020125,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020224,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020157,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020117,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020098,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020050,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020148,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020112,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020204,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020197,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020192,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020142,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020021,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020093,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020071,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020070,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020035,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020162,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020200,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020151,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020155,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.unep.org/sdg/SDGIO_00020076,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000003,sustainable development goal indicator value
http://purl.obolibrary.org/obo/NCBITaxon_9605,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_207598,Homininae
http://purl.unep.org/sdg/SDGIO_00010027,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.unep.org/sdg/SDGIO_00010008,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0000094,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0001173,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0000338,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0200111,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.unep.org/sdg/SDGIO_00010004,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0000471,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.unep.org/sdg/SDGIO_00010056,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/IAO_0000572,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0000066,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.unep.org/sdg/SDGIO_00010001,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0000659,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/OBI_0200000,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.unep.org/sdg/SDGIO_00010007,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000011,planned process
http://purl.obolibrary.org/obo/ENVO_01000254,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/RO_0002577,system
http://purl.obolibrary.org/obo/FOODON_03302229,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03309761,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03303847,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03305661,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03302427,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03302396,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03316211,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03311128,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03315039,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03317097,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03315385,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03302230,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03307301,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03316114,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03302233,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03303635,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03303635,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03307414,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03301258,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
http://purl.obolibrary.org/obo/FOODON_03301926,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03309997,food product for animal
